"number","relationship","country_iso","country_name","partner_iso","partner_name"
18,25381,KNA,Saint Kitts & Nevis,STP,Sao Tome & Principe
18,9595,COG,Congo,SLB,Solomon Islands
18,25399,KNA,Saint Kitts & Nevis,SWZ,Eswatini
18,10995,DJI,Djibouti,FSM,Micronesia
18,19726,LBR,Liberia,SLB,Solomon Islands
18,22703,NRU,Nauru,SYC,Seychelles
18,4773,BEN,Benin,MNG,Mongolia
18,25409,KNA,Saint Kitts & Nevis,TON,Tonga
18,3937,BRB,Barbados,NER,Niger
18,16682,HKG,Hong Kong,SAU,Saudi Arabia
17,17619,IRL,Ireland,NRU,Nauru
17,17993,CIV,Ivory Coast,LVA,Latvia
17,18164,JAM,Jamaica,NER,Niger
17,18227,JAM,Jamaica,TON,Tonga
17,16692,HKG,Hong Kong,ZAF,South Africa
17,16204,GUY,Guyana,NRU,Nauru
17,15275,GRD,Grenada,LAO,Lao
17,18826,KIR,Kiribati,PER,Peru
17,18853,KIR,Kiribati,SYC,Seychelles
17,14529,GEO,Georgia,MOZ,Mozambique
17,13767,FRA,France,SHN,Saint Helena
17,12947,ETH,Ethiopia,WSM,Samoa
17,12719,EST,Estonia,MWI,Malawi
17,12378,GNQ,Equatorial Guinea,MKD,North Macedonia
17,19716,LBR,Liberia,SMR,San Marino
17,12220,SLV,El Salvador,FSM,Micronesia
17,11938,ECU,Ecuador,SSD,South Sudan
17,11933,ECU,Ecuador,SVK,Slovakia
17,11924,ECU,Ecuador,WSM,Samoa
17,19970,LIE,Liechtenstein,LKA,Sri Lanka
17,20031,LTU,Lithuania,NAM,Namibia
17,20255,MAC,Macao,MEX,Mexico
17,10159,HRV,Croatia,SWZ,Eswatini
17,9786,COK,Cook Islands,LKA,Sri Lanka
17,21040,MLT,Malta,FSM,Micronesia
17,9495,COG,Congo,ISL,Iceland
17,21454,MRT,Mauritania,UZB,Uzbekistan
17,9347,COM,Comoros,MEX,Mexico
17,8898,TWN,Chinese Taipei,COD,DR Congo
17,8577,CHL,Chile,MKD,North Macedonia
17,8316,TCD,Chad,HRV,Croatia
17,21961,MCO,Monaco,TUV,Tuvalu
17,7970,CYM,Cayman Islands,HUN,Hungary
17,7888,CPV,Cape Verde,SYR,Syria
17,7879,CPV,Cape Verde,SSD,South Sudan
17,7864,CPV,Cape Verde,VCT,Saint Vincent & the Grenadines
17,7787,CPV,Cape Verde,JOR,Jordan
17,22459,MOZ,Mozambique,UZB,Uzbekistan
17,22497,MMR,Myanmar,MDA,Republic of Moldova
17,7380,CMR,Cameroon,HND,Honduras
17,7372,CMR,Cameroon,GRD,Grenada
17,22696,NRU,Nauru,VCT,Saint Vincent & the Grenadines
17,22700,NRU,Nauru,SAU,Saudi Arabia
17,23245,NIC,Nicaragua,SLB,Solomon Islands
17,6101,BRA,Brazil,TUV,Tuvalu
17,5235,BTN,Bhutan,KNA,Saint Kitts & Nevis
17,23780,NOR,Norway,VUT,Vanuatu
17,4986,BMU,Bermuda,MAR,Morocco
17,23955,PLW,Palau,PRT,Portugal
17,24051,PAN,Panama,STP,Sao Tome & Principe
17,4829,BEN,Benin,SVK,Slovakia
17,24172,PNG,Papua New Guinea,VEN,Venezuela
17,4720,BEN,Benin,GRD,Grenada
17,24224,PRY,Paraguay,TJK,Tajikistan
17,4459,BLZ,Belize,BRN,Brunei Darussalam
17,4161,BLR,Belarus,PNG,Papua New Guinea
17,4034,BLR,Belarus,BRN,Brunei Darussalam
17,25142,RWA,Rwanda,LCA,Saint Lucia
17,3164,BHS,Bahamas,BEN,Benin
17,25452,LCA,Saint Lucia,PSE,State of Palestine
17,25551,VCT,Saint Vincent & the Grenadines,SLE,Sierra Leone
17,2790,AUT,Austria,GNB,Guinea-Bissau
17,25672,SMR,San Marino,SYR,Syria
17,25804,SEN,Senegal,SRB,Serbia
17,2366,ABW,Aruba,JOR,Jordan
17,2359,ABW,Aruba,IRQ,Iraq
17,2179,ARM,Armenia,MOZ,Mozambique
17,25999,SGP,Singapore,SSD,South Sudan
17,2013,ARG,Argentina,SSD,South Sudan
17,2000,ARG,Argentina,SMR,San Marino
17,1753,ATG,Antigua & Barbuda,PRY,Paraguay
17,1556,AIA,Anguilla,SYC,Seychelles
17,1530,AIA,Anguilla,PHL,Philippines
17,1526,AIA,Anguilla,PAN,Panama
17,26597,TJK,Tajikistan,TGO,Togo
17,1024,AND,Andorra,KGZ,Kyrgyzstan
17,942,AND,Andorra,BOL,Bolivia
17,528,DZA,Algeria,FJI,Fiji
17,407,ALB,Albania,LCA,Saint Lucia
17,344,ALB,Albania,LIE,Liechtenstein
17,276,ALB,Albania,COG,Congo
16,19267,LAO,Lao,URY,Uruguay
16,11157,DMA,Dominica,LTU,Lithuania
16,12589,ERI,Eritrea,PER,Peru
16,21758,MEX,Mexico,TUV,Tuvalu
16,19043,KGZ,Kyrgyzstan,MLI,Mali
16,25739,STP,Sao Tome & Principe,ARE,United Arab Emirates
16,1111,AND,Andorra,SSD,South Sudan
16,6409,BRN,Brunei Darussalam,MAC,Macao
16,24838,MDA,Republic of Moldova,SGP,Singapore
16,10017,HRV,Croatia,COD,DR Congo
16,24244,PRY,Paraguay,UZB,Uzbekistan
16,6411,BRN,Brunei Darussalam,MDG,Madagascar
16,8925,TWN,Chinese Taipei,GNB,Guinea-Bissau
16,19308,LVA,Latvia,NAM,Namibia
16,11162,DMA,Dominica,MWI,Malawi
16,16463,HND,Honduras,LAO,Lao
16,12562,ERI,Eritrea,MCO,Monaco
16,19177,LAO,Lao,MCO,Monaco
16,23340,NER,Niger,SWZ,Eswatini
16,20487,MDG,Madagascar,MNG,Mongolia
16,11236,DMA,Dominica,SSD,South Sudan
16,6432,BRN,Brunei Darussalam,NRU,Nauru
16,11174,DMA,Dominica,MCO,Monaco
16,2127,ARM,Armenia,GNB,Guinea-Bissau
16,11248,DMA,Dominica,THA,Thailand
16,23992,PLW,Palau,SWZ,Eswatini
16,19019,KWT,Kuwait,VUT,Vanuatu
16,2466,ABW,Aruba,CHE,Switzerland
16,1705,ATG,Antigua & Barbuda,LBN,Lebanon
16,3140,AZE,Azerbaijan,TUV,Tuvalu
16,9975,CRI,Costa Rica,SWZ,Eswatini
16,4949,BMU,Bermuda,CIV,Ivory Coast
16,2465,ABW,Aruba,SWE,Sweden
16,11958,ECU,Ecuador,TKM,Turkmenistan
16,21196,MHL,Marshall Islands,VCT,Saint Vincent & the Grenadines
16,8182,CAF,Central African Republic,LAO,Lao
16,6481,BRN,Brunei Darussalam,SVK,Slovakia
16,4475,BLZ,Belize,COG,Congo
16,9210,COL,Colombia,SMR,San Marino
16,1342,AGO,Angola,SUR,Suriname
16,3567,BHR,Bahrain,TGO,Togo
16,14178,GAB,Gabon,KAZ,Kazakhstan
16,960,AND,Andorra,TWN,Chinese Taipei
16,9229,COL,Colombia,SWZ,Eswatini
16,23793,OMN,Oman,PRY,Paraguay
16,14324,GMB,Gambia,HUN,Hungary
16,16082,GNB,Guinea-Bissau,QAT,Qatar
16,25602,WSM,Samoa,SRB,Serbia
16,18850,KIR,Kiribati,SAU,Saudi Arabia
16,1722,ATG,Antigua & Barbuda,MRT,Mauritania
16,22320,MAR,Morocco,SMR,San Marino
16,25706,STP,Sao Tome & Principe,SYC,Seychelles
16,17009,ISL,Iceland,VUT,Vanuatu
16,23736,NOR,Norway,SMR,San Marino
16,15967,GIN,Guinea,SUR,Suriname
16,16049,GNB,Guinea-Bissau,MCO,Monaco
16,6943,BDI,Burundi,CRI,Costa Rica
16,6541,BGR,Bulgaria,COK,Cook Islands
16,13432,FJI,Fiji,MDA,Republic of Moldova
16,6567,BGR,Bulgaria,GAB,Gabon
16,16911,ISL,Iceland,MRT,Mauritania
16,9285,COM,Comoros,FJI,Fiji
16,24073,PAN,Panama,TJK,Tajikistan
16,1609,ATG,Antigua & Barbuda,AZE,Azerbaijan
16,4427,BEL,Belgium,TON,Tonga
16,25424,KNA,Saint Kitts & Nevis,VUT,Vanuatu
16,16567,HND,Honduras,TUN,Tunisia
16,11102,DMA,Dominica,EGY,Egypt
16,1253,AGO,Angola,LVA,Latvia
16,26495,SWZ,Eswatini,VNM,Vietnam
16,4865,BEN,Benin,VUT,Vanuatu
16,4851,BEN,Benin,TTO,Trinidad & Tobago
16,1152,AGO,Angola,ATG,Antigua & Barbuda
16,11768,COD,DR Congo,SUR,Suriname
16,3852,BRB,Barbados,GNQ,Equatorial Guinea
16,17042,IND,India,MAC,Macao
16,4819,BEN,Benin,VCT,Saint Vincent & the Grenadines
16,26846,TKM,Turkmenistan,URY,Uruguay
16,11204,DMA,Dominica,POL,Poland
16,5017,BMU,Bermuda,MDA,Republic of Moldova
16,21368,MRT,Mauritania,MMR,Myanmar
16,16184,GUY,Guyana,MWI,Malawi
16,385,ALB,Albania,PLW,Palau
16,1811,ATG,Antigua & Barbuda,TUV,Tuvalu
16,20592,MWI,Malawi,MHL,Marshall Islands
16,19403,LBN,Lebanon,LSO,Lesotho
16,9903,CRI,Costa Rica,MUS,Mauritius
16,7847,CPV,Cape Verde,POL,Poland
16,5871,BWA,Botswana,SLB,Solomon Islands
16,20185,LUX,Luxembourg,KNA,Saint Kitts & Nevis
16,3906,BRB,Barbados,LUX,Luxembourg
16,22412,MOZ,Mozambique,LCA,Saint Lucia
16,7310,KHM,Cambodia,TUV,Tuvalu
16,16891,ISL,Iceland,KGZ,Kyrgyzstan
16,24697,QAT,Qatar,WSM,Samoa
16,11386,DOM,Dominican Republic,MDA,Republic of Moldova
16,5226,BTN,Bhutan,MDA,Republic of Moldova
16,17016,ISL,Iceland,ZMB,Zambia
16,24156,PNG,Papua New Guinea,TTO,Trinidad & Tobago
16,12305,SLV,El Salvador,TUV,Tuvalu
16,25844,SEN,Senegal,VUT,Vanuatu
16,10139,HRV,Croatia,WSM,Samoa
16,12293,SLV,El Salvador,TJK,Tajikistan
16,3975,BRB,Barbados,SRB,Serbia
16,1448,AIA,Anguilla,GRC,Greece
16,3979,BRB,Barbados,SVK,Slovakia
16,5932,BRA,Brazil,COK,Cook Islands
16,12057,EGY,Egypt,NRU,Nauru
16,15711,GTM,Guatemala,ISL,Iceland
16,2325,ABW,Aruba,SLV,El Salvador
16,6375,BRN,Brunei Darussalam,GTM,Guatemala
16,7896,CPV,Cape Verde,TTO,Trinidad & Tobago
16,24169,PNG,Papua New Guinea,UZB,Uzbekistan
16,20108,LTU,Lithuania,TUV,Tuvalu
16,3998,BRB,Barbados,TGO,Togo
16,4015,BRB,Barbados,VUT,Vanuatu
16,21456,MRT,Mauritania,VAT,Vatican
16,3188,BHS,Bahamas,COG,Congo
16,25912,SYC,Seychelles,SUR,Suriname
16,25442,LCA,Saint Lucia,SLE,Sierra Leone
16,21117,MLT,Malta,TGO,Togo
16,468,DZA,Algeria,ATG,Antigua & Barbuda
16,11535,PRK,DPR Korea,NRU,Nauru
16,3299,BHS,Bahamas,PNG,Papua New Guinea
16,8444,TCD,Chad,LCA,Saint Lucia
16,4549,BLZ,Belize,MWI,Malawi
16,23351,NER,Niger,TTO,Trinidad & Tobago
16,5149,BTN,Bhutan,HUN,Hungary
16,4544,BLZ,Belize,LTU,Lithuania
16,11685,COD,DR Congo,LTU,Lithuania
16,7768,CPV,Cape Verde,GTM,Guatemala
16,12098,EGY,Egypt,SMR,San Marino
16,25738,STP,Sao Tome & Principe,UKR,Ukraine
16,20421,MKD,North Macedonia,SMR,San Marino
16,24492,POL,Poland,STP,Sao Tome & Principe
16,961,AND,Andorra,COL,Colombia
15,4699,BEN,Benin,ECU,Ecuador
15,19099,KGZ,Kyrgyzstan,VCT,Saint Vincent & the Grenadines
15,4044,BLR,Belarus,TCD,Chad
15,24252,PRY,Paraguay,ZMB,Zambia
15,7156,KHM,Cambodia,GNQ,Equatorial Guinea
15,14387,GMB,Gambia,OMN,Oman
15,18755,KEN,Kenya,TUV,Tuvalu
15,9581,COG,Congo,LCA,Saint Lucia
15,22628,NAM,Namibia,TJK,Tajikistan
15,15085,GRC,Greece,VUT,Vanuatu
15,4123,BLR,Belarus,MDG,Madagascar
15,26706,TGO,Togo,TTO,Trinidad & Tobago
15,26709,TGO,Togo,TKM,Turkmenistan
15,2044,ARG,Argentina,VUT,Vanuatu
15,7882,CPV,Cape Verde,PSE,State of Palestine
15,15284,GRD,Grenada,MAC,Macao
15,20001,LIE,Liechtenstein,VEN,Venezuela
15,7080,BDI,Burundi,SRB,Serbia
15,4567,BLZ,Belize,MMR,Myanmar
15,5147,BTN,Bhutan,HND,Honduras
15,9442,COM,Comoros,VUT,Vanuatu
15,19971,LIE,Liechtenstein,PSE,State of Palestine
15,13554,FIN,Finland,MHL,Marshall Islands
15,25391,KNA,Saint Kitts & Nevis,SOM,Somalia
15,19928,LIE,Liechtenstein,PAK,Pakistan
15,16713,HKG,Hong Kong,TKM,Turkmenistan
15,4202,BLR,Belarus,SUR,Suriname
15,4464,BLZ,Belize,CMR,Cameroon
15,14419,GMB,Gambia,SRB,Serbia
15,23843,OMN,Oman,TGO,Togo
15,651,DZA,Algeria,SLB,Solomon Islands
15,19057,KGZ,Kyrgyzstan,MOZ,Mozambique
15,8038,CYM,Cayman Islands,PRY,Paraguay
15,14349,GMB,Gambia,LTU,Lithuania
15,17999,CIV,Ivory Coast,LTU,Lithuania
15,16319,HTI,Haiti,LVA,Latvia
15,20600,MWI,Malawi,MNG,Mongolia
15,19059,KGZ,Kyrgyzstan,NAM,Namibia
15,5256,BTN,Bhutan,PSE,State of Palestine
15,8164,CAF,Central African Republic,HUN,Hungary
15,1401,AIA,Anguilla,BGR,Bulgaria
15,16113,GNB,Guinea-Bissau,LKA,Sri Lanka
15,18030,CIV,Ivory Coast,NIC,Nicaragua
15,20607,MWI,Malawi,NRU,Nauru
15,20478,MDG,Madagascar,MLT,Malta
15,12856,ETH,Ethiopia,HKG,Hong Kong
15,25693,SMR,San Marino,UZB,Uzbekistan
15,19165,LAO,Lao,MWI,Malawi
15,5076,BMU,Bermuda,VAT,Vatican
15,16055,GNB,Guinea-Bissau,MMR,Myanmar
15,12824,EST,Estonia,VUT,Vanuatu
15,16123,GNB,Guinea-Bissau,THA,Thailand
15,12785,EST,Estonia,SYC,Seychelles
15,9928,CRI,Costa Rica,OMN,Oman
15,6351,BRN,Brunei Darussalam,ECU,Ecuador
15,23713,NOR,Norway,PRY,Paraguay
15,18108,CIV,Ivory Coast,UZB,Uzbekistan
15,9912,CRI,Costa Rica,MOZ,Mozambique
15,25723,STP,Sao Tome & Principe,SYR,Syria
15,26345,LKA,Sri Lanka,TUV,Tuvalu
15,4983,BMU,Bermuda,MNG,Mongolia
15,305,ALB,Albania,GEO,Georgia
15,5321,BOL,Bolivia,DJI,Djibouti
15,16424,HTI,Haiti,TKM,Turkmenistan
15,5330,BOL,Bolivia,ERI,Eritrea
15,14584,GEO,Georgia,SOM,Somalia
15,9889,CRI,Costa Rica,LIE,Liechtenstein
15,1136,AND,Andorra,ARE,United Arab Emirates
15,17105,IND,India,WSM,Samoa
15,7817,CPV,Cape Verde,MCO,Monaco
15,1123,AND,Andorra,THA,Thailand
15,25611,WSM,Samoa,SSD,South Sudan
15,1653,ATG,Antigua & Barbuda,COD,DR Congo
15,16013,GNB,Guinea-Bissau,IRL,Ireland
15,8673,CHL,Chile,TKM,Turkmenistan
15,1660,ATG,Antigua & Barbuda,ETH,Ethiopia
15,5728,BWA,Botswana,CRI,Costa Rica
15,20416,MKD,North Macedonia,KNA,Saint Kitts & Nevis
15,24837,MDA,Republic of Moldova,SLE,Sierra Leone
15,16960,ISL,Iceland,KNA,Saint Kitts & Nevis
15,26485,SWZ,Eswatini,UKR,Ukraine
15,9015,TWN,Chinese Taipei,SHN,Saint Helena
15,20980,MLI,Mali,WSM,Samoa
15,1688,ATG,Antigua & Barbuda,IDN,Indonesia
15,18975,KWT,Kuwait,SMR,San Marino
15,5351,BOL,Bolivia,GIN,Guinea
15,9826,CRI,Costa Rica,CYP,Cyprus
15,1698,ATG,Antigua & Barbuda,KAZ,Kazakhstan
15,9140,COL,Colombia,LSO,Lesotho
15,18136,JAM,Jamaica,MDG,Madagascar
15,19632,LSO,Lesotho,UKR,Ukraine
15,3550,BHR,Bahrain,SLB,Solomon Islands
15,20363,MKD,North Macedonia,MLI,Mali
15,7468,CMR,Cameroon,KNA,Saint Kitts & Nevis
15,10747,DNK,Denmark,GNQ,Equatorial Guinea
15,18596,KAZ,Kazakhstan,SYC,Seychelles
15,3637,BGD,Bangladesh,GNQ,Equatorial Guinea
15,1715,ATG,Antigua & Barbuda,MWI,Malawi
15,20760,MYS,Malaysia,SMR,San Marino
15,9776,COK,Cook Islands,SYC,Seychelles
15,6524,BRN,Brunei Darussalam,ZMB,Zambia
15,12474,GNQ,Equatorial Guinea,TKM,Turkmenistan
15,1736,ATG,Antigua & Barbuda,NPL,Nepal
15,5492,BOL,Bolivia,VUT,Vanuatu
15,1048,AND,Andorra,FSM,Micronesia
15,16182,GUY,Guyana,MKD,North Macedonia
15,11282,DOM,Dominican Republic,ERI,Eritrea
15,5385,BOL,Bolivia,MKD,North Macedonia
15,9720,COK,Cook Islands,MEX,Mexico
15,16593,HKG,Hong Kong,IRN,Iran
15,13502,FIN,Finland,GAB,Gabon
15,19363,LVA,Latvia,SSD,South Sudan
15,11105,DMA,Dominica,ERI,Eritrea
15,5171,BTN,Bhutan,LBR,Liberia
15,16602,HKG,Hong Kong,KAZ,Kazakhstan
15,409,ALB,Albania,VCT,Saint Vincent & the Grenadines
15,25833,SEN,Senegal,TKM,Turkmenistan
15,11399,DOM,Dominican Republic,WSM,Samoa
15,19769,LBY,Libya,LIE,Liechtenstein
15,199,AFG,Afghanistan,SWZ,Eswatini
15,1852,ARG,Argentina,BDI,Burundi
15,11433,DOM,Dominican Republic,TKM,Turkmenistan
15,12207,SLV,El Salvador,MKD,North Macedonia
15,995,AND,Andorra,GRC,Greece
14,2903,AUT,Austria,SUR,Suriname
14,23364,NER,Niger,UZB,Uzbekistan
14,5305,BOL,Bolivia,CYM,Cayman Islands
14,11020,DJI,Djibouti,PAN,Panama
14,5735,BWA,Botswana,DMA,Dominica
14,18471,JOR,Jordan,SLB,Solomon Islands
14,5710,BWA,Botswana,BRN,Brunei Darussalam
14,20652,MWI,Malawi,SRB,Serbia
14,5477,BOL,Bolivia,TON,Tonga
14,20658,MWI,Malawi,SLB,Solomon Islands
14,3257,BHS,Bahamas,LTU,Lithuania
14,26418,SUR,Suriname,UKR,Ukraine
14,5424,BOL,Bolivia,PNG,Papua New Guinea
14,2860,AUT,Austria,PLW,Palau
14,260,ALB,Albania,BRN,Brunei Darussalam
14,2830,AUT,Austria,MHL,Marshall Islands
14,14343,GMB,Gambia,LVA,Latvia
14,269,ALB,Albania,CAF,Central African Republic
14,14459,GMB,Gambia,VUT,Vanuatu
14,14278,GAB,Gabon,SYR,Syria
14,12958,ETH,Ethiopia,SLB,Solomon Islands
14,19106,KGZ,Kyrgyzstan,SYC,Seychelles
14,3447,BHR,Bahrain,HND,Honduras
14,12673,EST,Estonia,GMB,Gambia
14,7792,CPV,Cape Verde,KGZ,Kyrgyzstan
14,24872,MDA,Republic of Moldova,URY,Uruguay
14,21802,FSM,Micronesia,PRY,Paraguay
14,7777,CPV,Cape Verde,IND,India
14,8887,TWN,Chinese Taipei,COK,Cook Islands
14,25179,RWA,Rwanda,TKM,Turkmenistan
14,19624,LSO,Lesotho,TON,Tonga
14,18142,JAM,Jamaica,MHL,Marshall Islands
14,19645,LSO,Lesotho,YEM,Yemen
14,26887,TUV,Tuvalu,VNM,Vietnam
14,9254,COL,Colombia,VUT,Vanuatu
14,22509,MMR,Myanmar,VCT,Saint Vincent & the Grenadines
14,2443,ABW,Aruba,VCT,Saint Vincent & the Grenadines
14,25581,VCT,Saint Vincent & the Grenadines,UGA,Uganda
14,12406,GNQ,Equatorial Guinea,NIC,Nicaragua
14,7401,CMR,Cameroon,LVA,Latvia
14,14724,DEU,Germany,SHN,Saint Helena
14,12382,GNQ,Equatorial Guinea,MDV,Maldives
14,7399,CMR,Cameroon,KGZ,Kyrgyzstan
14,19712,LBR,Liberia,LCA,Saint Lucia
14,19714,LBR,Liberia,VCT,Saint Vincent & the Grenadines
14,9341,COM,Comoros,MLT,Malta
14,3896,BRB,Barbados,KWT,Kuwait
14,22552,MMR,Myanmar,URY,Uruguay
14,22555,MMR,Myanmar,VUT,Vanuatu
14,414,ALB,Albania,SEN,Senegal
14,19759,LBR,Liberia,UZB,Uzbekistan
14,9377,COM,Comoros,PHL,Philippines
14,21428,MRT,Mauritania,SUR,Suriname
14,4084,BLR,Belarus,GRD,Grenada
14,19281,LVA,Latvia,LBR,Liberia
14,585,DZA,Algeria,MHL,Marshall Islands
14,25169,RWA,Rwanda,TJK,Tajikistan
14,26764,TON,Tonga,URY,Uruguay
14,19910,LIE,Liechtenstein,MAR,Morocco
14,25948,SLE,Sierra Leone,SGP,Singapore
14,4433,BEL,Belgium,TUV,Tuvalu
14,15272,GRD,Grenada,KIR,Kiribati
14,11864,ECU,Ecuador,MWI,Malawi
14,7013,BDI,Burundi,MKD,North Macedonia
14,11862,ECU,Ecuador,MKD,North Macedonia
14,19960,LIE,Liechtenstein,SYC,Seychelles
14,9522,COG,Congo,MKD,North Macedonia
14,11819,ECU,Ecuador,GEO,Georgia
14,7003,BDI,Burundi,LAO,Lao
14,11794,COD,DR Congo,UZB,Uzbekistan
14,7877,CPV,Cape Verde,SOM,Somalia
14,6963,BDI,Burundi,FJI,Fiji
14,15290,GRD,Grenada,MLI,Mali
14,7885,CPV,Cape Verde,SWZ,Eswatini
14,24269,PER,Peru,SHN,Saint Helena
14,18002,CIV,Ivory Coast,MKD,North Macedonia
14,11661,COD,DR Congo,ISL,Iceland
14,11638,COD,DR Congo,FJI,Fiji
14,15391,GRD,Grenada,UZB,Uzbekistan
14,11413,DOM,Dominican Republic,SSD,South Sudan
14,4747,BEN,Benin,KGZ,Kyrgyzstan
14,6803,BFA,Burkina Faso,LAO,Lao
14,22294,MAR,Morocco,PLW,Palau
14,20200,LUX,Luxembourg,SLB,Solomon Islands
14,6754,BFA,Burkina Faso,ECU,Ecuador
14,6747,BFA,Burkina Faso,CZE,Czechia
14,24132,PNG,Papua New Guinea,SLE,Sierra Leone
14,1800,ATG,Antigua & Barbuda,TZA,Tanzania
14,15767,GTM,Guatemala,NER,Niger
14,6719,BGR,Bulgaria,VUT,Vanuatu
14,15807,GTM,Guatemala,SLE,Sierra Leone
14,25628,WSM,Samoa,TTO,Trinidad & Tobago
14,26137,SLB,Solomon Islands,SYR,Syria
14,19306,LVA,Latvia,MOZ,Mozambique
14,6527,BGR,Bulgaria,BDI,Burundi
14,16522,HND,Honduras,MDA,Republic of Moldova
14,6506,BRN,Brunei Darussalam,TKM,Turkmenistan
14,9793,COK,Cook Islands,SYR,Syria
14,16482,HND,Honduras,MRT,Mauritania
14,9801,COK,Cook Islands,TTO,Trinidad & Tobago
14,6477,BRN,Brunei Darussalam,SRB,Serbia
14,21004,MLI,Mali,TJK,Tajikistan
14,20367,MKD,North Macedonia,MRT,Mauritania
14,20398,MKD,North Macedonia,PRY,Paraguay
14,6415,BRN,Brunei Darussalam,MLI,Mali
14,23181,NZL,New Zealand,TKM,Turkmenistan
14,6399,BRN,Brunei Darussalam,KGZ,Kyrgyzstan
14,1139,AND,Andorra,URY,Uruguay
14,1141,AND,Andorra,UZB,Uzbekistan
14,7941,CYM,Cayman Islands,SLV,El Salvador
14,20933,MLI,Mali,MNG,Mongolia
14,9942,CRI,Costa Rica,MDA,Republic of Moldova
14,7,AFG,Afghanistan,ATG,Antigua & Barbuda
14,1572,AIA,Anguilla,CHE,Switzerland
14,1541,AIA,Anguilla,RUS,Russia
14,20512,MDG,Madagascar,PRY,Paraguay
14,1219,AGO,Angola,GEO,Georgia
14,10267,CUB,Cuba,MHL,Marshall Islands
14,11144,DMA,Dominica,JOR,Jordan
14,8296,CAF,Central African Republic,URY,Uruguay
14,26483,SWZ,Eswatini,TUV,Tuvalu
14,10481,CYP,Cyprus,PNG,Papua New Guinea
14,5239,BTN,Bhutan,WSM,Samoa
13,14483,GEO,Georgia,ISL,Iceland
13,26705,TGO,Togo,TON,Tonga
13,3172,BHS,Bahamas,BRN,Brunei Darussalam
13,21175,MHL,Marshall Islands,PRY,Paraguay
13,7131,KHM,Cambodia,CPV,Cape Verde
13,4090,BLR,Belarus,GUY,Guyana
13,16244,GUY,Guyana,WSM,Samoa
13,18753,KEN,Kenya,TKM,Turkmenistan
13,16819,HUN,Hungary,LCA,Saint Lucia
13,3261,BHS,Bahamas,MDG,Madagascar
13,15015,GRC,Greece,PLW,Palau
13,24207,PRY,Paraguay,SLE,Sierra Leone
13,21444,MRT,Mauritania,TKM,Turkmenistan
13,20136,LUX,Luxembourg,MRT,Mauritania
13,1005,AND,Andorra,HND,Honduras
13,10136,HRV,Croatia,LCA,Saint Lucia
13,22604,NAM,Namibia,WSM,Samoa
13,11450,DOM,Dominican Republic,YEM,Yemen
13,4021,BRB,Barbados,YEM,Yemen
13,17995,CIV,Ivory Coast,LSO,Lesotho
13,19760,LBR,Liberia,VUT,Vanuatu
13,3907,BRB,Barbados,MAC,Macao
13,1018,AND,Andorra,JPN,Japan
13,3903,BRB,Barbados,LBY,Libya
13,10578,CZE,Czechia,GAB,Gabon
13,7353,CMR,Cameroon,SLV,El Salvador
13,9694,COK,Cook Islands,KEN,Kenya
13,20521,MDG,Madagascar,MDA,Republic of Moldova
13,20678,MWI,Malawi,TTO,Trinidad & Tobago
13,16599,HKG,Hong Kong,JAM,Jamaica
13,16183,GUY,Guyana,MDG,Madagascar
13,16895,ISL,Iceland,LSO,Lesotho
13,3859,BRB,Barbados,FIN,Finland
13,18073,CIV,Ivory Coast,SVK,Slovakia
13,8123,CAF,Central African Republic,HRV,Croatia
13,25808,SEN,Senegal,SVK,Slovakia
13,16274,GUY,Guyana,TON,Tonga
13,12401,GNQ,Equatorial Guinea,NPL,Nepal
13,4877,BMU,Bermuda,BWA,Botswana
13,1767,ATG,Antigua & Barbuda,RWA,Rwanda
13,10770,DNK,Denmark,GNB,Guinea-Bissau
13,9756,COK,Cook Islands,KOR,Republic of Korea
13,9270,COM,Comoros,DNK,Denmark
13,8220,CAF,Central African Republic,NIC,Nicaragua
13,8125,CAF,Central African Republic,CYP,Cyprus
13,16084,GNB,Guinea-Bissau,MDA,Republic of Moldova
13,14618,GEO,Georgia,VAT,Vatican
13,5857,BWA,Botswana,LCA,Saint Lucia
13,15985,GIN,Guinea,TUV,Tuvalu
13,16512,HND,Honduras,PNG,Papua New Guinea
13,22488,MMR,Myanmar,PRY,Paraguay
13,11252,DMA,Dominica,TON,Tonga
13,16258,GUY,Guyana,SSD,South Sudan
13,16211,GUY,Guyana,NER,Niger
13,3539,BHR,Bahrain,WSM,Samoa
13,1235,AGO,Angola,ISL,Iceland
13,8219,CAF,Central African Republic,NZL,New Zealand
13,9103,COL,Colombia,GMB,Gambia
13,16470,HND,Honduras,LTU,Lithuania
13,20387,MKD,North Macedonia,NER,Niger
13,2469,ABW,Aruba,TZA,Tanzania
13,9859,CRI,Costa Rica,GIN,Guinea
13,9860,CRI,Costa Rica,GNB,Guinea-Bissau
13,23792,OMN,Oman,PNG,Papua New Guinea
13,23960,PLW,Palau,SDN,Republic of the Sudan
13,16007,GNB,Guinea-Bissau,HUN,Hungary
13,7737,CPV,Cape Verde,CZE,Czechia
13,1128,AND,Andorra,TTO,Trinidad & Tobago
13,20956,MLI,Mali,PAN,Panama
13,4973,BMU,Bermuda,MLI,Mali
13,7838,CPV,Cape Verde,OMN,Oman
13,11222,DMA,Dominica,WSM,Samoa
13,19107,KGZ,Kyrgyzstan,SLE,Sierra Leone
